"File","NEF","TIFF","Date Created","Date Modified","File Size","Image Size","Date Shot","Time Zone and Date","Image Quality","Artist","Copyright","Image Comment","Device","Lens","Focal Length","Focus Mode","AF-Area Mode","VR","AF Fine Tune","Aperture","Shutter Speed","Exposure Mode","Exposure Comp.","Exposure Tuning","Metering","ISO Sensitivity","Flash Device","Flash Sync Mode","Flash Mode","White Balance","Color Space","High ISO NR","Long Exposure NR","Active D-Lighting","Image Authentication","Vignette Control","Auto Distortion Control","Picture Control","Base","Quick Adjust","Sharpening","Contrast","Brightness","Saturation","Hue","Filter Effects","Toning","Optimize Image","Color Mode","Tone Comp.","Hue Adjustment","Saturation","Sharpening","Latitude","Longitude","Altitude","Altitude Reference","Heading","UTC","Map Datum","Scene Mode","Keywords"
"r6c24156ct","http://193.205.194.113/RAISE/NEF/r6c24156ct.NEF","http://193.205.194.113/RAISE/TIFF/r6c24156ct.TIF","9/20/2014 22:26","7/31/2014 7:55","20.1 MB","L (4928 x 3264)","55:42.4","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/11","1/100s","Manual","0EV","","Matrix","ISO 400","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"rd86a7ba8t","http://193.205.194.113/RAISE/NEF/rd86a7ba8t.NEF","http://193.205.194.113/RAISE/TIFF/rd86a7ba8t.TIF","9/20/2014 22:26","7/31/2014 7:56","19.8 MB","L (4928 x 3264)","56:45.6","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/11","1/100s","Manual","0EV","","Matrix","ISO 400","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","nature; outdoor"
"r4465e9f1t","http://193.205.194.113/RAISE/NEF/r4465e9f1t.NEF","http://193.205.194.113/RAISE/TIFF/r4465e9f1t.TIF","9/20/2014 22:26","7/31/2014 7:57","18.2 MB","L (4928 x 3264)","57:09.6","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","150mm","AF-A","Dynamic, 21 points","ON","OFF","f/11","1/100s","Manual","0EV","","Matrix","ISO 400","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","nature; outdoor"
"rccdfdc74t","http://193.205.194.113/RAISE/NEF/rccdfdc74t.NEF","http://193.205.194.113/RAISE/TIFF/rccdfdc74t.TIF","9/20/2014 22:26","7/31/2014 7:57","18.6 MB","L (4928 x 3264)","57:20.6","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","46mm","AF-A","Dynamic, 21 points","ON","OFF","f/11","1/100s","Manual","0EV","","Matrix","ISO 400","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","nature; outdoor"
"r55356418t","http://193.205.194.113/RAISE/NEF/r55356418t.NEF","http://193.205.194.113/RAISE/TIFF/r55356418t.TIF","9/20/2014 22:27","7/31/2014 7:57","19.4 MB","L (4928 x 3264)","57:36.7","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/11","1/100s","Manual","0EV","","Matrix","ISO 400","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","nature; outdoor"
"r5e2269f2t","http://193.205.194.113/RAISE/NEF/r5e2269f2t.NEF","http://193.205.194.113/RAISE/TIFF/r5e2269f2t.TIF","9/20/2014 22:27","7/31/2014 7:58","20.3 MB","L (4928 x 3264)","58:16.4","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/11","1/100s","Manual","0EV","","Matrix","ISO 400","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r8a91b388t","http://193.205.194.113/RAISE/NEF/r8a91b388t.NEF","http://193.205.194.113/RAISE/TIFF/r8a91b388t.TIF","9/20/2014 22:27","7/31/2014 7:59","20.1 MB","L (4928 x 3264)","59:54.4","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/10","1/80s","Manual","0EV","","Matrix","ISO 400","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","buildings; outdoor"
"r66089ac0t","http://193.205.194.113/RAISE/NEF/r66089ac0t.NEF","http://193.205.194.113/RAISE/TIFF/r66089ac0t.TIF","9/20/2014 22:27","7/31/2014 8:00","20.4 MB","L (4928 x 3264)","00:35.5","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/10","1/125s","Manual","0EV","","Matrix","ISO 400","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","nature; outdoor"
"r676fb110t","http://193.205.194.113/RAISE/NEF/r676fb110t.NEF","http://193.205.194.113/RAISE/TIFF/r676fb110t.TIF","9/20/2014 22:27","7/31/2014 8:00","19.5 MB","L (4928 x 3264)","00:47.9","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/10","1/80s","Manual","0EV","","Matrix","ISO 400","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","buildings; outdoor"
"r26edf3b0t","http://193.205.194.113/RAISE/NEF/r26edf3b0t.NEF","http://193.205.194.113/RAISE/TIFF/r26edf3b0t.TIF","9/20/2014 22:27","7/31/2014 9:20","19.7 MB","L (4928 x 3264)","20:24.3","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/10","1/125s","Aperture Priority","0EV","","Matrix","ISO 400","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"rbea71b55t","http://193.205.194.113/RAISE/NEF/rbea71b55t.NEF","http://193.205.194.113/RAISE/TIFF/rbea71b55t.TIF","9/20/2014 22:28","7/19/2014 7:16","19.1 MB","L (4928 x 3264)","16:49.5","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/100s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"rebd99dfft","http://193.205.194.113/RAISE/NEF/rebd99dfft.NEF","http://193.205.194.113/RAISE/TIFF/rebd99dfft.TIF","9/20/2014 22:28","7/19/2014 7:17","19.6 MB","L (4928 x 3264)","17:31.2","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/125s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r1c2ac865t","http://193.205.194.113/RAISE/NEF/r1c2ac865t.NEF","http://193.205.194.113/RAISE/TIFF/r1c2ac865t.TIF","9/20/2014 22:28","7/19/2014 7:17","19.9 MB","L (4928 x 3264)","17:33.1","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/125s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r4501172bt","http://193.205.194.113/RAISE/NEF/r4501172bt.NEF","http://193.205.194.113/RAISE/TIFF/r4501172bt.TIF","9/20/2014 22:28","7/19/2014 7:17","18.4 MB","L (4928 x 3264)","17:56.7","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/50s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","buildings; outdoor"
"r09c8e042t","http://193.205.194.113/RAISE/NEF/r09c8e042t.NEF","http://193.205.194.113/RAISE/TIFF/r09c8e042t.TIF","9/20/2014 22:29","7/19/2014 7:30","20.1 MB","L (4928 x 3264)","30:10.3","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","26mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/100s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r8cb44fd0t","http://193.205.194.113/RAISE/NEF/r8cb44fd0t.NEF","http://193.205.194.113/RAISE/TIFF/r8cb44fd0t.TIF","9/20/2014 22:29","7/19/2014 7:30","18.9 MB","L (4928 x 3264)","30:29.7","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","60mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/160s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r1554cfadt","http://193.205.194.113/RAISE/NEF/r1554cfadt.NEF","http://193.205.194.113/RAISE/TIFF/r1554cfadt.TIF","9/20/2014 22:29","7/19/2014 7:30","19.2 MB","L (4928 x 3264)","30:55.3","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","52mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/125s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r56a9b18bt","http://193.205.194.113/RAISE/NEF/r56a9b18bt.NEF","http://193.205.194.113/RAISE/TIFF/r56a9b18bt.TIF","9/20/2014 22:29","7/19/2014 7:31","19.5 MB","L (4928 x 3264)","31:03.0","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/160s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"rd975f7f5t","http://193.205.194.113/RAISE/NEF/rd975f7f5t.NEF","http://193.205.194.113/RAISE/TIFF/rd975f7f5t.TIF","9/20/2014 22:29","7/19/2014 7:31","20.6 MB","L (4928 x 3264)","31:13.7","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","40mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/125s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r27982a93t","http://193.205.194.113/RAISE/NEF/r27982a93t.NEF","http://193.205.194.113/RAISE/TIFF/r27982a93t.TIF","9/20/2014 22:29","7/19/2014 7:31","20.6 MB","L (4928 x 3264)","31:19.7","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","32mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/80s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r54a1a23at","http://193.205.194.113/RAISE/NEF/r54a1a23at.NEF","http://193.205.194.113/RAISE/TIFF/r54a1a23at.TIF","9/20/2014 22:29","7/19/2014 7:32","21.1 MB","L (4928 x 3264)","32:09.4","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/100s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r2bd5a539t","http://193.205.194.113/RAISE/NEF/r2bd5a539t.NEF","http://193.205.194.113/RAISE/TIFF/r2bd5a539t.TIF","9/20/2014 22:30","7/19/2014 7:33","19.5 MB","L (4928 x 3264)","33:13.8","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/100s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r6f95e274t","http://193.205.194.113/RAISE/NEF/r6f95e274t.NEF","http://193.205.194.113/RAISE/TIFF/r6f95e274t.TIF","9/20/2014 22:30","7/19/2014 7:38","22.5 MB","L (4928 x 3264)","38:29.9","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/100s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","nature; outdoor"
"r98d82c46t","http://193.205.194.113/RAISE/NEF/r98d82c46t.NEF","http://193.205.194.113/RAISE/TIFF/r98d82c46t.TIF","9/20/2014 22:31","7/19/2014 7:39","21.6 MB","L (4928 x 3264)","39:25.2","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/80s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"raeb72c43t","http://193.205.194.113/RAISE/NEF/raeb72c43t.NEF","http://193.205.194.113/RAISE/TIFF/raeb72c43t.TIF","9/20/2014 22:31","7/19/2014 7:41","21.6 MB","L (4928 x 3264)","41:01.5","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/100s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r1c243af7t","http://193.205.194.113/RAISE/NEF/r1c243af7t.NEF","http://193.205.194.113/RAISE/TIFF/r1c243af7t.TIF","9/20/2014 22:31","7/19/2014 7:41","21.3 MB","L (4928 x 3264)","41:46.5","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/80s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r307d41fct","http://193.205.194.113/RAISE/NEF/r307d41fct.NEF","http://193.205.194.113/RAISE/TIFF/r307d41fct.TIF","9/20/2014 22:32","7/19/2014 7:42","21.0 MB","L (4928 x 3264)","42:38.3","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","35mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/80s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"r3e9d83det","http://193.205.194.113/RAISE/NEF/r3e9d83det.NEF","http://193.205.194.113/RAISE/TIFF/r3e9d83det.TIF","9/20/2014 22:32","7/19/2014 7:42","21.2 MB","L (4928 x 3264)","42:54.2","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/80s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
"rb1809b80t","http://193.205.194.113/RAISE/NEF/rb1809b80t.NEF","http://193.205.194.113/RAISE/TIFF/rb1809b80t.TIF","9/20/2014 22:32","7/19/2014 7:43","21.9 MB","L (4928 x 3264)","43:22.2","UTC+1, DST:ON","Lossless Compressed RAW (14-bit)","dnductien                           ","DNDUCTIEN                                             ","","Nikon D7000","VR 18-200mm f/3.5-5.6G","18mm","AF-A","Dynamic, 21 points","ON","OFF","f/18","1/80s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","sRGB","ON (Normal)","OFF","OFF","","","OFF","[SD] STANDARD","[SD] STANDARD","-","6","1","1","1","1","","","","","","","","","","","","","","","","","landscape; outdoor"
